node_id,run_time,last_obs_time,horizon_step,horizon_minutes,forecast_time,pred,current,delta,expected_mae_node,confidence,pred_low,pred_high
169,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,68.708885,68.625,0.08388519,4.4813075,high,64.22758,73.19019
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,63.488976,63.625,-0.13602448,6.063092,low,57.425884,69.55207
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,63.61405,63.625,-0.010948181,6.063092,low,57.55096,69.67715
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,63.595783,63.625,-0.029216766,6.063092,low,57.532692,69.658875
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,63.421284,63.625,-0.20371628,6.063092,low,57.358192,69.484375
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,63.65549,63.625,0.030490875,6.063092,low,57.5924,69.71858
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,63.530468,63.625,-0.09453201,6.063092,low,57.467377,69.59356
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,63.83836,63.625,0.21335983,6.063092,low,57.77527,69.90145
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,63.88024,63.625,0.2552414,6.063092,low,57.81715,69.94334
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,63.792793,63.625,0.16779327,6.063092,low,57.729702,69.85589
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,63.53824,63.625,-0.086761475,6.063092,low,57.475147,69.60133
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,63.354378,63.625,-0.27062225,6.063092,low,57.291286,69.41747
170,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,63.432137,63.625,-0.19286346,6.063092,low,57.369045,69.49523
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.53266,67.625,-0.09233856,3.6523442,high,63.880318,71.185005
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.467384,67.625,-0.15761566,3.6523442,high,63.81504,71.11973
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.641716,67.625,0.016716003,3.6523442,high,63.989372,71.29406
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.69309,67.625,0.068092346,3.6523442,high,64.04075,71.345436
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.50635,67.625,-0.118652344,3.6523442,high,63.854004,71.15869
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.36969,67.625,-0.25531006,3.6523442,high,63.717346,71.02203
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.62628,67.625,0.0012817383,3.6523442,high,63.973938,71.278625
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.24667,67.625,-0.37832642,3.6523442,high,63.59433,70.89902
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.4726,67.625,-0.15239716,3.6523442,high,63.82026,71.12495
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.214836,67.625,-0.41016388,3.6523442,high,63.562492,70.86718
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.21502,67.625,-0.40998077,3.6523442,high,63.562675,70.86736
171,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.473045,67.625,-0.15195465,3.6523442,high,63.8207,71.12539
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,62.394455,62.375,0.019454956,6.971625,low,55.42283,69.36608
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,62.51098,62.375,0.1359787,6.971625,low,55.539352,69.482605
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,62.682896,62.375,0.30789566,6.971625,low,55.71127,69.65452
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,62.761402,62.375,0.38640213,6.971625,low,55.789776,69.733025
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,62.68405,62.375,0.3090515,6.971625,low,55.712425,69.65568
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,62.91091,62.375,0.53591156,6.971625,low,55.939285,69.88254
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,62.848946,62.375,0.47394562,6.971625,low,55.87732,69.82057
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,62.680073,62.375,0.30507278,6.971625,low,55.708447,69.651695
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,62.91474,62.375,0.5397415,6.971625,low,55.943115,69.88637
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,62.935505,62.375,0.5605049,6.971625,low,55.96388,69.90713
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,63.034374,62.375,0.65937424,6.971625,low,56.062748,70.006
172,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,63.087227,62.375,0.71222687,6.971625,low,56.1156,70.05885
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,66.99625,67.125,-0.12875366,3.5963423,high,63.399902,70.59259
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,66.988174,67.125,-0.13682556,3.5963423,high,63.39183,70.58452
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,66.974304,67.125,-0.1506958,3.5963423,high,63.37796,70.57065
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,66.82728,67.125,-0.29772186,3.5963423,high,63.230934,70.42362
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.12364,67.125,-0.0013580322,3.5963423,high,63.527298,70.719986
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.20144,67.125,0.076438904,3.5963423,high,63.605095,70.79778
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.200615,67.125,0.07561493,3.5963423,high,63.60427,70.79696
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.1742,67.125,0.049201965,3.5963423,high,63.577858,70.770546
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.03299,67.125,-0.0920105,3.5963423,high,63.436646,70.62933
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.08639,67.125,-0.038612366,3.5963423,high,63.490044,70.68273
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.00786,67.125,-0.11714172,3.5963423,high,63.411514,70.6042
173,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,66.90952,67.125,-0.21547699,3.5963423,high,63.31318,70.50587
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,61.110817,61.0,0.110816956,6.4972267,low,54.61359,67.60805
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,61.192924,61.0,0.1929245,6.4972267,low,54.695698,67.690155
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,60.98642,61.0,-0.013580322,6.4972267,low,54.489193,67.48364
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,60.993732,61.0,-0.0062675476,6.4972267,low,54.496506,67.49096
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,61.15351,61.0,0.15351105,6.4972267,low,54.656284,67.65074
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,61.206215,61.0,0.2062149,6.4972267,low,54.70899,67.703445
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,61.156982,61.0,0.15698242,6.4972267,low,54.659756,67.654205
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,61.09007,61.0,0.09006882,6.4972267,low,54.592842,67.587296
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,61.086975,61.0,0.0869751,6.4972267,low,54.58975,67.5842
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,61.179466,61.0,0.17946625,6.4972267,low,54.68224,67.6767
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,61.203712,61.0,0.20371246,6.4972267,low,54.706486,67.70094
174,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,60.833862,61.0,-0.1661377,6.4972267,low,54.336636,67.331085
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,68.076035,67.875,0.20103455,5.752325,medium,62.323708,73.82836
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.955925,67.875,0.08092499,5.752325,medium,62.203598,73.70825
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.15626,67.875,0.28125763,5.752325,medium,62.40393,73.908585
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.068726,67.875,0.19372559,5.752325,medium,62.3164,73.82105
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,68.15403,67.875,0.27902985,5.752325,medium,62.401703,73.90636
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.11336,67.875,0.23835754,5.752325,medium,62.36103,73.865685
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.11457,67.875,0.23957062,5.752325,medium,62.362244,73.8669
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,68.61754,67.875,0.74253845,5.752325,medium,62.86521,74.369865
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,68.76061,67.875,0.8856125,5.752325,medium,63.008286,74.51294
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,68.52747,67.875,0.65247345,5.752325,medium,62.775146,74.2798
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,68.701096,67.875,0.8260956,5.752325,medium,62.94877,74.45342
175,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.98298,67.875,0.10797882,5.752325,medium,62.23065,73.735306
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,69.97647,70.0,-0.023529053,5.0671015,medium,64.90937,75.04357
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,69.95752,70.0,-0.04248047,5.0671015,medium,64.89042,75.02462
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,69.824326,70.0,-0.17567444,5.0671015,medium,64.757225,74.891426
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,70.031136,70.0,0.03113556,5.0671015,medium,64.964035,75.098236
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,70.06765,70.0,0.06764984,5.0671015,medium,65.00055,75.13475
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,69.9004,70.0,-0.099601746,5.0671015,medium,64.8333,74.9675
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,69.973976,70.0,-0.026023865,5.0671015,medium,64.906876,75.04108
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,69.97415,70.0,-0.025848389,5.0671015,medium,64.90705,75.04125
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,70.04626,70.0,0.04625702,5.0671015,medium,64.97916,75.11336
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,69.79332,70.0,-0.2066803,5.0671015,medium,64.72622,74.86042
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,70.01878,70.0,0.01878357,5.0671015,medium,64.95168,75.085884
176,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,69.83965,70.0,-0.16034698,5.0671015,medium,64.77255,74.90675
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,60.0696,60.125,-0.05540085,3.695345,high,56.374252,63.764946
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,60.11843,60.125,-0.0065689087,3.695345,high,56.423088,63.813774
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,60.04959,60.125,-0.075408936,3.695345,high,56.354248,63.744934
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,60.227425,60.125,0.10242462,3.695345,high,56.53208,63.922768
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,60.380272,60.125,0.2552719,3.695345,high,56.68493,64.075615
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,60.152176,60.125,0.027175903,3.695345,high,56.456833,63.84752
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,60.173492,60.125,0.04849243,3.695345,high,56.47815,63.868835
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,60.459885,60.125,0.33488464,3.695345,high,56.76454,64.15523
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,60.28579,60.125,0.16078949,3.695345,high,56.590446,63.981133
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,60.42102,60.125,0.2960205,3.695345,high,56.725677,64.11636
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,60.496235,60.125,0.3712349,3.695345,high,56.800888,64.19158
177,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,60.532845,60.125,0.40784454,3.695345,high,56.8375,64.22819
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,66.25988,66.25,0.009880066,4.1405573,high,62.119324,70.40044
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,66.17272,66.25,-0.07727814,4.1405573,high,62.032166,70.31328
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,65.993576,66.25,-0.25642395,4.1405573,high,61.85302,70.13413
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,66.099594,66.25,-0.15040588,4.1405573,high,61.959038,70.24015
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,66.178925,66.25,-0.07107544,4.1405573,high,62.03837,70.31948
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,66.25761,66.25,0.0076065063,4.1405573,high,62.11705,70.39816
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,66.07693,66.25,-0.17307281,4.1405573,high,61.93637,70.21748
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,66.36427,66.25,0.11427307,4.1405573,high,62.223717,70.50483
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,66.13413,66.25,-0.115867615,4.1405573,high,61.993576,70.27469
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,66.1418,66.25,-0.10820007,4.1405573,high,62.001244,70.28236
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,66.31984,66.25,0.06983948,4.1405573,high,62.179283,70.460396
178,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,66.03616,66.25,-0.21383667,4.1405573,high,61.895607,70.17672
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,59.115067,59.0,0.11506653,4.2681556,high,54.846912,63.38322
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,58.849422,59.0,-0.15057755,4.2681556,high,54.58127,63.117577
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,58.79007,59.0,-0.20993042,4.2681556,high,54.521915,63.058224
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,58.689262,59.0,-0.3107376,4.2681556,high,54.42111,62.957417
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,58.912514,59.0,-0.08748627,4.2681556,high,54.64436,63.180668
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,58.554485,59.0,-0.44551468,4.2681556,high,54.28633,62.82264
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,58.773483,59.0,-0.22651672,4.2681556,high,54.50533,63.041637
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,58.710266,59.0,-0.2897339,4.2681556,high,54.442112,62.97842
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,58.801624,59.0,-0.1983757,4.2681556,high,54.53347,63.06978
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,58.656208,59.0,-0.34379196,4.2681556,high,54.388054,62.924362
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,58.468445,59.0,-0.5315552,4.2681556,high,54.20029,62.7366
179,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,58.58523,59.0,-0.41476822,4.2681556,high,54.317078,62.853386
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,63.75596,63.625,0.13095856,6.599794,low,57.156166,70.35575
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,63.85594,63.625,0.23094177,6.599794,low,57.25615,70.455734
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,63.707066,63.625,0.08206558,6.599794,low,57.107273,70.30686
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,63.660824,63.625,0.035823822,6.599794,low,57.06103,70.26062
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,63.557037,63.625,-0.06796265,6.599794,low,56.957245,70.15683
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,64.02463,63.625,0.3996277,6.599794,low,57.424835,70.62442
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,64.122345,63.625,0.49734497,6.599794,low,57.522552,70.72214
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,64.10349,63.625,0.47849274,6.599794,low,57.5037,70.703285
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,64.16543,63.625,0.54042816,6.599794,low,57.565636,70.76522
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,64.04876,63.625,0.42375946,6.599794,low,57.448967,70.64855
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,63.791786,63.625,0.1667862,6.599794,low,57.191994,70.39158
180,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,64.02145,63.625,0.39644623,6.599794,low,57.421654,70.62124
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,63.603447,63.625,-0.02155304,6.230789,low,57.372658,69.834236
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,63.553963,63.625,-0.07103729,6.230789,low,57.323174,69.78475
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,63.54442,63.625,-0.080581665,6.230789,low,57.31363,69.77521
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,63.7726,63.625,0.14759827,6.230789,low,57.54181,70.00339
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,63.664303,63.625,0.039302826,6.230789,low,57.433514,69.895096
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,63.925327,63.625,0.3003273,6.230789,low,57.69454,70.15611
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,63.736015,63.625,0.11101532,6.230789,low,57.505226,69.966805
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,63.76093,63.625,0.13592911,6.230789,low,57.53014,69.991714
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,63.736298,63.625,0.11129761,6.230789,low,57.50551,69.96709
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,63.63993,63.625,0.014930725,6.230789,low,57.40914,69.87072
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,63.713737,63.625,0.08873749,6.230789,low,57.48295,69.94453
181,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,64.057205,63.625,0.4322052,6.230789,low,57.826416,70.287994
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,68.2818,68.28571,-0.0039138794,4.823879,medium,63.45792,73.105675
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,68.42683,68.28571,0.14111328,4.823879,medium,63.602947,73.2507
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.29873,68.28571,0.013015747,4.823879,medium,63.47485,73.122604
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.265305,68.28571,-0.02040863,4.823879,medium,63.441425,73.08918
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,68.60925,68.28571,0.32353973,4.823879,medium,63.785374,73.43313
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.67511,68.28571,0.38939667,4.823879,medium,63.85123,73.498985
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.68792,68.28571,0.40220642,4.823879,medium,63.86404,73.511795
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,69.04113,68.28571,0.75541687,4.823879,medium,64.217255,73.865005
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,68.89195,68.28571,0.6062393,4.823879,medium,64.06808,73.71583
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,69.042496,68.28571,0.75678253,4.823879,medium,64.21862,73.86637
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,68.97677,68.28571,0.6910553,4.823879,medium,64.15289,73.800644
182,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,68.943436,68.28571,0.6577225,4.823879,medium,64.11956,73.76731
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.86714,67.875,-0.007858276,4.3093586,high,63.557785,72.1765
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.96255,67.875,0.0875473,4.3093586,high,63.65319,72.271904
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.73467,67.875,-0.14032745,4.3093586,high,63.425316,72.04403
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.69252,67.875,-0.18247986,4.3093586,high,63.383163,72.00188
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,68.00509,67.875,0.1300888,4.3093586,high,63.695732,72.314445
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.88718,67.875,0.012176514,4.3093586,high,63.57782,72.19653
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.762825,67.875,-0.11217499,4.3093586,high,63.45347,72.07218
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.734955,67.875,-0.14004517,4.3093586,high,63.4256,72.04431
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.957756,67.875,0.08275604,4.3093586,high,63.6484,72.26711
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.881615,67.875,0.006614685,4.3093586,high,63.572258,72.19097
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.913086,67.875,0.038085938,4.3093586,high,63.60373,72.22244
183,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.65362,67.875,-0.22138214,4.3093586,high,63.34426,71.962975
184,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,65.91623,65.75,0.16622925,3.8065422,high,62.109688,69.72277
184,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,65.7921,65.75,0.042099,3.8065422,high,61.985558,69.59864
